,English,Yoruba
2087,The head is never so frightened that it disappears into the shoulder.,Ẹ̀rù kì í ba orí kó sá wọnú.
2088,Fear of battle never afflicts a warrior.,Ẹ̀rù ogun kì í ba jagun-jagun.
2089,The feet are never so heavy that the owner cannot lift them.,Ẹsẹ̀ kì í wúwo kí ẹlésẹ̀ má lè gbé e.
2090,Slowly slowly is the way a snail climbs a tree.,Ẹ̀sọ̀ ẹ̀sọ̀ ni ìgbín fi ń gbà gun igi.
2091,One does not refrain from mounting a horse that has thrown one.,Ẹṣin kì í dani kí á má tún gùn ún.
2092,A horse does not get loose and stop to free its companion.,Ẹṣin kì í já kó já èkejìi rẹ̀.
2093,Disgrace comes upon the shiftless.,Ẹ̀tẹ́ bá ọ̀lẹ.
2094,A bird does not tell a bird that a stone is on its way.,Ẹyẹ ò sọ fún ẹyẹ pé òkò ń bọ̀.
2095,Leave the hooked stick alone for the leaf plucker; leave the husband alone for the jealous woman.,Fi gọ̀gọ̀ sílẹ̀ fún ọ̀dáwé; fi ọkọ sílẹ̀ fún onílara.
2096,It is only because one loves spinach that one calls it a friend of corn loaf; what the dandy has at home is enough food for him or her.,Fífẹ́ la fẹ́ ẹ̀fọ́ tí à ń pèé ní ọ̀rẹ́ ẹ̀kọ ti ilé ogeé tó ogeé jẹ.
2097,“Prepare the corn pap and let us eat it together” is an indication that the speaker lacks what it takes to be a husband.,"“Fọ́ ẹ̀kọ ká jọ mu ú,” kò tó ọkọlóbìnrin-ín ṣe ni."
2098,No carver of mortars can do a thing to the banana stem.,Gbẹ́dó-gbẹ́dó kan ò lè fi ọ̀gẹ̀dẹ̀ ṣe nǹkan.
2099,Fear of the snake keeps one from stepping on the young of the snake.,Ìbẹ̀rù ejò ò jẹ́ ká tẹ ọmọ ejò mọ́lẹ̀.
2100,Every place is hospitable and comfortable for the dove.,Ibi gbogbo ní ń rọ àdàbà lọ́rùn.
2101,Every place deserves to be treated with respect and reverence.,Ibi gbogbo nilẹ̀ ọ̀wọ̀.
2102,"The spot one cautions the gbégbé plant not to inhabit, there it will surely inhabit.","Ibi tí a ní kí gbégbé má gbèé, ibẹ̀ ní ń gbé."
2103,"Wherever one orders wild spinach not to step on, there it will surely trample.","Ibi tí a ní kí tẹ̀tẹ̀ má tẹ̀, ibẹ̀ ní ń tẹ̀."
2104,How much distance exists between the nose and the mouth? How much distance exists between Làǹlátẹ̀ and Èrúwà?,Ibo ni imú wà sẹnu? Ibo ni Làǹlátẹ̀ẹ́ wà sí Èrúwà?
2105,The sword never departs without returning.,Idà kì í lọ kídà má bọ̀.
2106,Ease has nothing to do with age.,Ìdẹra ò kan àgbà.
2107,A tree does not snap in the forest and kill a person at home.,Igi kì í dá lóko kó pa ará ilé.
2108,"The vulture rushes at the chicken, but it cannot carry it off.",Igúnnugún pa guuru mádìẹ; kò leè gbe.
2109,Two hundred flies will not lie in ambush for a broom.,Igba eṣinṣin kì í dènà de ọwọ̀.
2110,Two hundred animals will not lie in ambush for a leopard.,Igba ẹranko kì í dènà de ẹkùn.
2111,Is it just morning now? The old man is striving to make two hundred heaps a day.,Ìgbà yí làárọ̀? Arúgbó ń kọgba.
2112,Is it just morning now? The old person is grooming himself/herself.,Ìgbà yí làárọ̀? Arúgbó ń ṣoge.
2113,The strategy one adopts in acquiring a wife will not do with regard to money.,Ìgbé a gbé ìyàwó kò ṣéé gbé owó.
2114,The cry “What shall I eat for supper?” is what kills the lazy person.,Igbe kí-ni-ngó-jẹ-sùn ní ḿpọ̀lẹ.
2115,The snail will not fasten unto a tree and fail to climb it.,Ìgbín kì í tẹnu mọ́gi kó má gùn ún.
2116,The snail rejects the fate of being swallowed by a snake.,Ìgbín kọ mímì ejò.
2117,Fighting knows not who is the elder; it makes a hero of the younger.,"Ìjà ò mọ ẹ̀gbọ́n, ó sọ àbúrò dakin."
2118,Competition and reward are the inducements for a child to work hard.,Ìje òun oore ní ń mú ọmọ ṣiṣẹ́.
2119,The Ìjèṣà (person) does not need matches; it is from the home that the scion of Ọwa takes burning faggots to the farm.,Ìjèṣà ò nídìi ìṣáná; ilé lọmọ Ọwá ti ń fọnná lọ sóko.
2120,Careless eating does not kill the worm ahanrandi.,Ìjẹkújẹ kì í pa ahanrandi.
2121,The termite can have no adverse effect on a wall.,Ikán ò lè rí ṣe lára ìgànná.
2122,The pot that wishes to eat pepper (stew) will first endure a scalded bottom.,"Ìkòkò tí yó jẹ ata, ìdí ẹ̀ á gbóná."
2123,A snare never catches a snake in the leg.,Ìkọ́ kì í kọ́ ejò lẹ́sẹ̀.
2124,It is the messenger who does not know how to deliver a message properly that delivers it seven times over.,Ikọ̀ tí ò mọ iṣẹ́ẹ́ jẹ́ ní ń jẹ́ ẹ lẹ́ẹ̀mejèe.
2125,The okro plant is never so much taller than the harvester that he/she cannot bend it to harvest.,Ilá kì í ga ju akórè lọ kó má tẹ̀ ẹ́ ká.
2126,"A house one is in a position to burn, one does not conceal the torch to set it ablaze.","Ilé tí a tóó kun, a kì í bo ìtùfùu rẹ̀."
2127,"A house one has the right to sleep in during the day, one does not wait for the cover of night to go sleep in it.","Ilé tí a tó lọ sùn lọ́sàn-án, a kì í tó òru lọ sùn ún."
2128,The chicken's boasts are unavailing before the kite.,"Ìlérí adìẹ, asán ni lójú àwòdì."
2129,Beads remain on the display tray and from there attract the admiration of the feckless person.,Ìlẹ̀kẹ̀ẹ́ gbé orí àtẹ wu ọ̀lẹ.
2130,Frogs' eggs do not attract the attention of the thief.,Ìlẹ̀kẹ̀ ọ̀pọ̀lọ́ ò yí olè lójú.
2131,The Ilorin person has no god;; his/her mouth is his/her god.,Ìlọrin ò lóòṣà; ẹnu lòòṣà Ìlọrin.
2132,"Firefly with its rear ablaze; the firefly has never kindled a fire, but it carries fire with it wherever it goes.","Ìmúmúnàá abìdí sembé-sembé; ìmúmúnàá ò dáná rí, tiná-tiná ní ḿbá kiri."
2133,Fire does not rage and cause a wall to flee.,Iná kì í jó kí ògiri sá.
2134,A fire does not rage and enter the home of the crab.,Iná kì í jó kó wọlé akàn.
2135,Our attempt to kill the oṣè tree only makes it fatter.,Ìpa à ń poṣè ara ló fi ńsan.
2136,The sap of the violet tree is what the bachelor uses for soap.,Ìpẹ̀ta lọṣẹ àpọ́n.
2137,The beginning of wealth is chock-full of filth.,Ìpilẹ̀ ọrọ̀ọ́ lẹ́gbin.
2138,A farmer's suffering will not last longer than a year.,Ìpọ́njú àgbẹ̀ ò ju ọdún kan.
2139,"A child's learning of Ifá is full of privations, but the outcome is a life of ease.","Ìpọ́njú lọmọdé fi ń kọ́Fá, ìgbẹ̀yìn-in rẹ̀ a dẹni."
2140,"The good my hand cannot reach, I will pull down with a hooked stick.","Ire tí ọwọ́ọ̀ mi ò tó, ma fi gọ̀ǹgọ̀ fà á."
2141,The sugar-cane came with its sweetness from heaven.,Ìrèké ti ládùn látọ̀run.
2142,Evil sights do not make the eyes go blind.,Ìríkúrìí kì í fọ́ ojú.
2143,"Four hundred buffaloes with eight hundred horns, twenty Fulbe men and forty shoes; Ògídíolú did not look back until he had chased Adalo into the bush.","Irínwó ẹfọ̀n, ẹgbẹ̀rin ìwo, ogún-un Fúlàní, ójìi bàtà; Ògídíolú ò wẹ̀yìn tó fi lé Adalo lùgbẹ́."
2144,Shirking work “is the” father of laziness.,Ìròjú baba ọ̀lẹ.
2145,"An ìrókò stick with sixteen edges is nothing for an elephant to swallow, much less the melon fruit with a smooth body.","Ìrókò o-nígun-mẹ́rìn-dín-lógún ò tó erin-ín gbémì, áḿbọ̀ǹtorí ìtóò a-lara-boro-boro."
2146,Worrying about the wolf is what will kill the dog.,Ìrònú ìkokò ní yó pa ajá.
2147,Perseverance is everything; one gets tired daily.,Ìrọ́jú ni ohun gbogbo; ojoojúmọ́ ní ń rẹni.
2148,The dregs of wealth is filthy.,Ìsàlẹ̀ ọrọ̀ọ́ lẹ́gbin.
2149,"Nine days wash the face, thirteen days wash the feet.","Isán ń bọ́jú, ìtàlá ń wẹsẹ̀."
2150,"Gainful employment is tough, as tough as a supple pole.","Iṣẹ́ ajé le, ó tó ọpa."
2151,Destitution is not something to treat with levity; misery is nothing to joke about.,Ìṣẹ́ kì í ṣe ohun àmúṣeré; ìyà kì í ṣe ohun àmúṣàwàdà.
2152,Work is the antidote for destitution.,Iṣẹ́ loògùn ìṣẹ́.
2153,Destitution grips you and you sit scowling; who will give you the antidote?,Ìṣẹ́ ń ṣẹ́ ọ ò ń rojú; ta ni yó fùn-ún ọ ni oògùn-un rẹ̀?
2154,Destitution proposes to trade its services for money; suffering proposes to pawn itself for money; wretchedness proposes to stand surety for them; which of them has anything going for it?,Ìṣẹ́ ní òun ó kòówó; ìyàá ní òun ó singbà; réderèdeé ní òun ó ṣe onígbọ̀wọ́; ta ní jẹ́ rere nínúu wọn?
2155,Destitution does not yield to tears; hunger has a claim on the shiftless.,"Ìṣẹ́ ò gbẹ́kún, ebí jàre ọ̀lẹ."
2156,The lazy person knows how to do only things that call for little effort; he/she never seeks out work that demands strength.,Iṣẹ́ ọ̀gẹrọ̀ lọ̀lẹ́ mọ̀ọ́ ṣe; kò jẹ́ wá iṣẹ́ agbára.
2157,"The poverty that has plagued a child for twenty years, the suffering that has been the fate of a child for thirty months, if it does not kill the child it should leave the child in peace.","Ìṣẹ́ tó ṣẹ́ ọmọ lógún ọdún, ìyà tó jẹ ọmọ lọ́gbọ̀n oṣù, bí kò pa ọmọ, a sì lẹ́yìn ọmọ."
2158,Gainful-work-does-not-keep-to-the-shade; his/her child is named First-up-at-dawn.,"Iṣẹ́-ajé-ò-gbé-bòji, ọmọ ẹ̀ Òjíkùtù."
2159,The yam one does not stop speaking about will not get burnt; the corn-meal one speaks constantly about does not become too well-done; a chicken that is the subject of constant caution does not get snatched up by a hawk.,Iṣu àtẹnumọ́ kì í jóná; ọ̀kà àtẹnumọ́ kì í mẹrẹ; àwòdì kì í gbé adìẹ à-tẹnu-kunkun-mọ́.
2160,One's yam will not because one is only a youth refuse to grow to maturity.,Iṣu ẹni kì í fini pe ọmọdé kó má ta.
2161,"The yam is in your hand, and the knife is in your hand.",Iṣú wà lọ́wọ́ ẹ; ọ̀bẹ́ wà lọ́wọ́ ẹ.
2162,The lazy person's character fills him/her with fear; the lazy person loses all and complains that the world hates him/her.,"Ìwà ọ̀lẹ ń ba ọ̀lẹ lẹ́rù; ọ̀lẹ́ pàdánù, ó ní aráyé ò fẹ́ràn òun."
2163,“By this time last year my father's water-yam had grown huge”; that is nothing good to reminisce about.,Ìwòyí èṣí ewùràa babaà mí ti ta; ìrègún rere ò sí níbẹ̀.
2164,The malaise that afflicts the lazy person is not trifling; one-who-has-arms-that-will-not-work.,Ìyà tó ń jẹ ọ̀lẹ ò kéré; a-lápá-má-ṣiṣẹ́.
2165,One simply makes an effort; if one does not make an effort one seems like a shiftless person; one copes with weariness daily.,Ìyànjú là ń gbà; bí a ò gbìyànjú bí ọ̀lẹ là ń rí; ojoojúmọ́ ní ń rẹni.
2166,Nimble hands and nimble feet make it possible for a dog to kill a rabbit; the leopard attacks its prey with lightning speed.,"Ìyáwọ́, ìyásẹ̀ lajá fi ń pa ehoro; wàrà-wàrà lẹkùn ń gùn."
2167,Loading the body down with charms has no effect in a war; war kills even the person carrying fourteen hundred juju gourdlets.,Jagajìgì ò mọ ogun; ogun ń pa elégbèje àdó.
2168,"Rather than die, the earth will only become bare.","Kàkà kí ilẹ̀ kú, ṣíṣá ni yó ṣàá."
2169,When a duty comes to one's turn one does not duck it.,Kì í kan ẹni ká yẹrí.
2170,"If we go to the river and sleep there, what will the people left at home drink?",Kí a re odò ká sùn; kí ni ará ilé yó mu?
2171,Hiding the hoe in the loft and contriving to shirk work; the shin ate its fill and developed a stomach at its back.,Kí á gbé ọkọ́ so sájà ká pète ìmẹ́lẹ́; ojúgun-ún yó tán ó fikùn sẹ́yìn.
2172,To be sent on an errand is nothing compared to knowing how to carry it out.,Kí á ránni níṣẹ́ ò tó ká mọ̀ ọ́ jẹ́.
2173,"Before the child was born, one had someone as a playmate.","Kí á tó bí ọmọdé, ẹnìkan là ń bá ṣeré."
2174,Long before the arrival of masqueraders the Alágbaà had been eating corn-meal with steamed bean loaves.,Kí eégún tó dé lAlágbaàá ti ń fọ̀lẹ̀lẹ̀ jẹ̀kọ.
2175,"The porcupine may tire, but never the quills at its rear.",Kì í rẹ òòrẹ̀ kó rẹ sinsin ìdí ẹ̀.
2176,The calabash of camwood is never so empty that one does not find enough in it to rub on a baby.,Kì í tán nígbá osùn ká má rìí fi pa ọmọ lára.
2177,What was the masquerader looking at that he did not take advantage of the morning to dance?,Kí ni eégún ń wò tí kò fi òwúrọ̀ jó?
2178,What is there in the grave to frighten a corpse?,Kí ní ń bẹ nínú isà tí yó ba òkú lẹ́rù?
2179,What will a nestling do for its mother other than becoming mature and flying away?,Kí ni ọmọ ẹyẹ ó ṣe fún ìyá ẹ̀ ju pé kó dàgbà kó fò lọ?
2180,Long before the white man came we were wearing clothes.,Kí òyìnbó tó dé la ti ń wọ aṣọ.
2181,When the dog dies I will not lick the stew made with it; alive I will not send it on an errand.,"Kíkú ajá, n kò ní omitooro ẹ̀ẹ́ lá; àìkú ẹ̀ n kò ní pè é rán níṣẹ́."
2182,A lion does not face peril from a leopard.,Kìnnìún ò níí ṣàgbákò ẹkùn.
2183,It fears not death: the pigeon that forages among hawks.,Kò ka ikú: àdàbà sùú-sùú tí ń jẹ̀ láàrin àṣá.
2184,There is no butcher who slaughters the vulture for sale.,Kò sí alápatà tí ń pa igún.
2185,"No matter how knotty the bush might be, the elephant will find a way through it.","Kò sí bí igbó ṣe lè ta kókó tó, erin óò kọjá."
2186,There is no profit in “Take this money and count it “for me”.”,Kò sí èrè nínúu “Gba owó kà.”
2187,There is no danger on the farm except for the sudden noise of partridges taking to the air.,"Kò sí ewu lóko, àfi gìrì àparò."
2188,"There is no one to whom God has not been generous, only those who will say he has not been generous enough.","Kò sí ẹni tí Ọlọ́run ò ṣe fún, àfi ẹni tó bá ní tòun ò tó."
2189,There is no place where a fool is not welcome; the world rejects only shiftless people.,Kò sí ibi tí kò gba ọ̀gọ̀; ọ̀lẹ layé ò gbà.
2190,There is no place an elephant's trunk cannot reach.,Kò sí ibi tí ọwọ́-ọ̀jà erin ò tó.
2191,There is no manner of death that is inconvenient for the chicken.,Kò sí ikú tí kò rọ adìẹ lọ́rùn.
2192,There is nothing dropping from above that the earth cannot withstand.,Kò sí ohun tí ń ti òkè bọ̀ tí ilẹ̀ ò gbà.
2193,There is no food that nourishes one's body like that one puts in one's own mouth.,Kò sí oúnjẹ tí ń mú ara lókun bí èyí tí a jẹ sẹ́nu ẹni lọ.
2194,“May it crash! May it crash!” The silk-cotton tree does not crash; the ìrókò tree is shamed.,"Kó wó, kó wó, àràbà ò wó; ojú tìrókò."
2195,The sieve says despite all that has been done to it it still manages to sift yam-flour.,"Kọ̀ǹkọ̀ṣọ̀ọ́ ní bí a ti ṣe òun tó yìí, òún ṣì ń ku èlùbọ́."
2196,Early dawn does not wake one twice; early dawn is the morning; deep darkness is night.,Kùtù-kùtù kì í jíni lẹ́ẹ̀mejì; kùtù-kùtù ní ń jẹ́ òwúrọ̀; biri ní ń jẹ́ alẹ́.
