,english,yoruba
1710,"But Nonetheless, struggling and struggling, working very hard. Lucky man...","Ṣùgbọ́n láìsí àní-àní, ó ń gbìyànjú gbìyànjú, ó ń siṣé kárakára. Olóríire ọkùnrin..."
1711,Labake chested and elbowed her way through the surging motor park crowd.,Làbákẹ́ dura kọjá láàárín àwọn èrò yanturu tó wà ní ìdíkọ̀.
1712,This was one place she did not always like visiting.,Èyí jẹ́ ibìkan tí kò nífẹ̀ẹ́ láti máa dé.
1713,"Apart from the noise everywhere, the motor park was the haven of all sorts of people.","Yàtọ̀ sí ti ariwo tó wà ni gbogbo ibẹ̀, ibùdókọ̀ jẹ́ àgọ́ ibi tí onírúurú ènìyàn wà."
1714,It was not possible to distinguish honest drivers from the notorious touts and pickpockets.,Kò sì ṣeéṣe láti ya awakọ̀ olódodo sọ́tọ̀ sí àwọn ògbólógbòó ọmọ ìta àti ọlọ́sà.
1715,It was not possible to know genuine hawkers and traders from smugglers and tricksters.,Ko ṣe éṣe láti dáà wọn òǹtàjà àti ọlọ́jà gidi mọ̀ yàtò sí àwọn ọmọ ìta àti olè.
1716,The local magicians and money doublers were allowed to operate freely inside the motor and the sale of second-hand goods flourished at the nooks and corners of the place.,"Àwọn apidán ìbílẹ̀ àti àwọn sogún dogóje náà ní òmìnira àtilọ àtibọ̀ ní ibùdókọ̀, ìtàjà ohun àlòkù sì pọ ni gbogbo kọ̀ọ̀rọ̀ ibẹ̀."
1717,"The garage ugh, it was dirty, rowdy and exposed.","Gáréèjì náà rí jálajàla, ó dọ̀tí, èrò ti pọ̀jù, ó sì já gbangba."
1718,"The Council people had tried, without much success to do something about the security of life and property of the people who patronised the place.","Àwọn ará káńsù ti gbìyànjú, láì ṣàṣeyọrí nípa wíwá nǹkan ṣe sí ọ̀rọ̀ ààbò ẹ̀mí àti ohun ìní àwọn ènìyàn tó ń ná ibẹ̀."
1719,"If it's not because Labake wanted to report back to her mammy-wagon driver that brought here, nothing on earth could have.","Bí kì í báṣe pé Làbákẹ́ fẹ́ jábọ̀ fún awakọ̀ ọkọ̀ akẹ́rù rẹ̀, kò sín ǹkan tíì bá gbé e wá bí."
1720,"She peered and craned her neck, meandering her way through passengers, hawkers and touts.","Ó yírùn yírùn, ó narùn narùn, ó ń wọ́nà láàrin àwọn èrò, àwọn òǹtàjà àti àwọn agbèrò."
1721,"At last she got to him, the mammy-wagon driver.","Ní gbẹ̀yìn gbẹ́yín, ó dé ọ̀dọ̀ àwọn awakọ̀ ọkọ̀ akẹ́rù náà."
1722,"There he was a little way off, by the side of his vehicle, engrossed in a noisy conversation with three of his mates.","Ibẹ̀ ni ó wạ̀, lọ́wọ́ ẹ̀yìn, lẹ́gbẹ̀ẹ́ ọkọ̀ rẹ̀, ó ń rojọ́ aláriwo pẹ̀lú mẹ́ta nínú àwọn akẹgbẹ́ rẹ̀."
1723,They  were probably discussing with her ... planning the strategy for the evacuation of her belongings.,"Bóyá iṣẹ́ bí wọ́n ṣé fẹ́ bá a kẹ́rù ni wọ́n ń ṣètò rẹ̀, òun ni wọ́n ń sọ."
1724,"If that was the case, then she was with them at the nick of time, she had come to tell him to drop the matter for some time.","Bí ó bá jẹ́ pé bẹ́ẹ̀ ni, ó mọ̀ ọ́n rìn nìyẹn, ó ti wá sọ fún wọn pé kí wọ́n ṣì fi ílẹ̀ fún ìgbà díẹ̀."
1725,There was a new development and the proposed evacuation would have to be shelved.,"Ìdàgbà sókè tuntun kan ló dé, wọn yóò sì ní láti sún ọjọ́ ẹrù kíkó síwájú."
1726,The mammy-wagon driver shrugged his shoulders when Labake told him about the postponement.,Awakọ̀ ọkọ̀-akẹ́rù náà mi èjìká rẹ̀ nígbà Làbákẹ́ sọ nípa ìsúnsíwájú náà fún un.
1727,"Till another time... Till another time, Labake said, 'May be next week or week after. But definitely till another time.","“Ó dìgbà mí ìn...ó dìgbà mí ìn”,  Làbákẹ́ sọ èyí, “Bóyá lọ́sẹ̀ tó ń bọ̀ tàbí èyí tó tẹ̀lé e. Ṣùgbọ́n ó dìgbà mí ìn."
1728,Sorry. I'll contact you again'.,Ẹ pẹ̀lẹ́. Mà á tún kàn sí i yín”.
1729,"Alright madam, no harm done', he answered in a not-too-happy tone.","Ó dáa màdáámú, kò sí wàhálà”, ó fèsì pẹ̀lú ohùn tí ò fì dùnnú hàn."
1730,That was the end of a small business that would have fetched quick money.,Ìyẹn ni òpin òwò kékéré tí ò bá mówó kíá wọlé fún un.
1731,He'd been unusually hilarious up to that time because he kept the idea of a quick early morning profit at the back of his mind.,"Inú rẹ̀ ti ṣàdéédé ń dùn títí di àsìkò yẹn, nítorí ó ti fi èrò èrè iṣẹ́ kíá òwúrò kùtùkùtù sọ́kàn."
1732,But now. Well.,Ṣùgbọ́n báyìí. Ó dáa.
1733,A commercial Peugeot 504 saloon car pulled up a few yards away from them and the owner of the car emerged flashing his teeth and waving to the mammy-wagon. The driver waved back throwing one or two nicknames at him.,"Ọkọ̀ pijó 504 kan kọjá lára wọn, ẹni tí ó ni í sì bóyín, ó sì ń juwọ́ sí awa kọ̀ọkọ̀-akẹ́rù náà. Awakọ̀ náà juwọ́ sí i padà, tí ó ń pè é ní ìnagijẹ rẹ̀ bí i mélòó kan."
1734,Baba o! A je pe aye sir!,“Bàbá o! Àjẹpẹ́ ayé sà”.
1735,Then turning back to Labake...,Lẹ́yìn náà ni ó kọjú sí Làbákẹ́ padà...
1736,"He is the chairman of the Drivers' Union... Our chairman... Very popular with us..', the driver said to Labake,","Àwọn ni alága àwọn ẹgbẹ́ awakọ̀... Alága wa... Máa ń bá wa ṣére gan an...”, awakọ̀ náà sọ fún Làbákẹ́."
1737,Labake looked closely at the man. Her eyes caught the plate number of his car.,Làbákẹ́ wo ọkùnrin náà. Ojú rẹ̀ ti gán-án-ní nọ́mbà ọkọ̀ náà.
1738,What! Labake stared at the car's registration number in frozen stillness.,Ẹ̀ẹ̀ẹ̀ẹ́n! Làbákẹ́ wo nọ́ḿbà náà pẹ̀lú ìgbọ̀nrìrì ojú kan.
1739,Her heart immediately started pumping hard... Alamu's car! Alamu's former car!,Ọkàn rẹ̀ bẹ̀rẹ̀ si í ṣiṣẹ́ lemọ́lemọ́... Ọkọ̀ Àlàmú! Ọkọ̀ Àlàmú tẹ́lẹ̀tẹ́lẹ̀!
1740,Still in very good condition!,Ni ó ṣì wà ní ipò tó dára yìí!
1741,Is that em.. the man's car?,“Ṣé ẹm...ọkọ̀ ayọ́kẹ́lẹ́ ọkùnrin náà nìyẹn?
1742,"Labake asked, swallowing some saliva.","Làbákẹ́ béèrè, ó dạ́tọ́ mì."
1743,"Yes, his car, he got it second hand. Second hand?","Bẹ́ẹ̀ ni, ọkọ̀ ayọ́kẹ́lẹ́ rẹ̀ ni. Ó rà á ní àlòkù. Àlòkù?"
1744,"Yes, second hand, from one man they say was in trouble.","Bẹ́ẹ̀ ni, àlòkù, lọ́wọ́ ọkùnrin kan tí wọ́n ló wà nínú ìṣòro."
1745,"Hem... Madam, there is plenty of trouble in this world you.","Ẹ̀m...màdáámú, wàhálà pọ̀ láyé yìí o."
1746,So Chairman bought the car cheap cheap from the man - the man in trouble... The mammy-wagon driver held out his two hands – to indicate the bigness of the trouble he was describing. Trouble?,"Nítorí náà ni alága wa ṣé rà á lọ́wọ́ rẹ̀ ní gbàǹjo – lọ́wọ́ ọkùnrin náà – ọkùnrin tó wà nínú ìṣòro yẹn..., awakọ̀ ọkọ̀ akẹ́rù náà yọwọ́ rẹ̀ síta láti fi ṣàpèjúwe bí ìṣòro tí ó ń sọṣé tóbi tó. Ìṣòro?"
1747,"Yes madam, the alakowe man ran into trouble, money trouble.","Bẹ́ẹ̀ ni màdáámú, ọkùnrin alákọ̀wé náà kan ìjọ̀gbọ̀n, ìjọ̀gbọ̀n owó."
1748,"The man, they say, lost his job, and could no longer feed himself, feed his family.","Wọ́n ní ọkùnrin náà pàdánù iṣé rẹ̀, kò sì lè bọ́ ara rẹ̀, bọ́ ẹbí mọ́."
1749,"So he sold the car cheap cheap to Chairman.' You know the man then?"".","Nítorí náà lóṣé ta ọkọ̀ ayọ́kẹ́lẹ́ náà ní gbàǹjo fún alága wa. ""Ẹ́ mọọkùnrin náà nìyẹn?"""
1750,Hum. Not quite. But one time I saw him walk past here. People say the man's head has turned now. I don't know,Hùn. Kò dájú. ṣùgbọ́n lásìkò kan mo rí i tí ó kọjá níbí. Àwọn ènìyàn sì sọ pé orí ọkùnrin náà ti yí báyìí. Mi ò mọ̀.
1751,"The hair on Labake's head stood up straight, hair cheeks wrinkled, giving the impression of somebody wanting to laugh if not for her brow which had knitted in several wrinkles at the same time! But, it was no laughter afterall.","Irun orí Làbákẹ́ dúró gírígírí, ẹ̀rẹ̀kẹ́ rẹ̀ hun pọ̀, óṣe é bí ìgbà  tí ó bá fẹ́ rẹ́rìn-ín, bí kì í báṣé irun òkè ojú rẹ̀tí ó hunpọ̀ ní àsìkò kan náà! Ṣùgbọ́n kì íṣé ẹ̀rín rárá."
1752,"More than laughter. Better for her in the circumstance, to get away fast.","Ó ju ẹ̀rín lọ. Ó dáa fún un làsìkòyìí pé, kí ó tètèkúrò."
1753,"Otherwise, her supreme effort to keep back the tears would prove abortive and the tears already welling up now beneath her eyelids would come streaming down.","Bíbẹ́ẹ̀ kọ́, ìgbìyànjú rẹ̀ láti dá omi ojú náà padà yóò já sásán, omi ojú náà tí ó kún sí ìpéǹpéjú rẹ yìí á tó ṣàn wálẹ̀."
1754,"Madam... Madam..., only God can save man from all the troubles of this world o.","Màdáámú...màdáámú..., Ọlọ́run nìkan ló lè gba èèyàn lọ́wọ́ ìṣòro ayé yìí o."
1755,This wicked world in which we are living. Only God can protect man o...,Ilé ayé ìkà tí à ń gbénú rẹ̀ yìí. Ọlọ́run nìkan ló lè gba èèyàn o.
1756,"Yes, They say his wife was the one who turned his head with juju.","Bẹ́ẹ̀ ni, wọ́n ní ìyàwó rẹ̀ ni ó fi òògùn yí i lóri."
1757,You women are dangerous. You all look fine and beautiful. But to move near you is fire o... 'Fire?,"Ẹ̀yin obìnrin léwu gan an. Gbogbo yín lẹ dùn ún rí tẹ́ ẹ rẹwà. ṣùgbọ́n àti súnmọ́ ọn yín, iná ni o... 'Iná?'"
1758,"Yes, real fire, madam. How can a wife be so wicked as to turn the husband's head with juju just for fun?""","Bẹ́ẹ̀ ni, iná gìdí màdáámú. Báwo ni ìyàwó kan ṣe lè níkà débi kí ó fi òògùn yí orí ọkọ rẹ̀ láì nídìí?”"
1759,"You believe it? Madam, I believe it o.","Ẹ gbà á gbọ́? Mo gbà á gbọ́ o, màdáámú."
1760,"I am sorry madam, but I don't trust women.","Ẹ má bínú o màdáámú, ṣùgbọ́n mi ò lè fọkàn tán obìnrin."
1761,My three wives at home know it. But this man's wife must be a witch.,"Àwọn ìyàwó mi mẹ́tẹ̀ẹ̀ta nílé mọ́. ṣùgbọ́n, àjẹ́ ni ìyàwó ọkùnrin yìí máa jẹ́."
1762,"I hear that people around them have decided they would stone the woman to death, today or tomorrow. Where?","Mo gbọ́ pé àwọn ènìyàn tó wà ní àyíká wọn ti pinnu láti sọ̀ko pa obìnrin náà, lónìí àbí lọ́la. Níbo?"
1763,"I don't know madam, people just say it all about. You women, I fear you. Women are the cause of all men's trouble.","Mi ò mọ̀ màdáámú, àwọn ènìyàn kàn ń sọ ọ́ káàkiri ni. Ẹyin obìnrin, mo bẹ̀rù yín. Àwọn obìnrin ni wọ́n máa ń fa wàhálà fún gbogbo ọkùnrin."
1764,"To have you at home, man must prepare well well.","Láti gbé e yín sílé, ọkùnrin ní láti múra dáadáa."
1765,"I am sorry madam, I can see you are not happy with me - the way you are looking. I am sorry indeed, but I know you cannot do that type of thing to your own husband using juju.","Ẹ má bínú màdáámú, mo ri pé inú yín kò dùn sí mi bí ẹṣe ń wò. Ẹ mábínú, ṣùgbọ́n mo mọ̀ pé ẹ̀yin ò lèṣé irú nǹkan bẹ́ẹ̀ sí ọkọ ti yín, kí ẹ lo òògùn."
1766,I know you are not that type of woman who... who... who...,Mo mọ̀ pé ẹ kì í ṣé irú obìnrin tí...tí...tí...
1767,"The tears had now blurred Labake's vision, five seconds more and she would betray herself. So, she walked quickly away. I will see you again. Another time. Another time. I'll see you.","“Omijé náà ti ṣé ìran Làbákẹ́ bàìbàì, láàrin ìṣẹ́ju àáyá márùn-ún, á dalẹ̀ ara rẹ̀. Nítorí náà, ó tètè rìn kúrò. Màá máa rí i yín nígbà mìíràn, nígbà mìíràn... mà árí iyín.”"
1768,"Labake walked away across the motor park, wiping her face, looking straight in front of her, refusing to be distracted by the call of the hawkers left and right, inviting her to come and have a look at their second-hand articles.","Làbákẹ́ rìn koja ibùdókọ̀ náà, ó ń nu ojú rẹ̀, ó ń wo ọwọ́ iwájú rẹ̀ tààrà, ó kọ̀ láti jẹ́ kí ìpolówó àti ìpè àwọn ọlọ́jà dà á láàmú lọ́tùn-ún lósì, pé kí ó wá wo ọjà gbàǹjo tí wọ́n ń tà."
1769,"They jumbled all the articles together in great piles, fridges with their handlebars and locks damaged; television sets with their tuning knobs missing, tape recorders without either the bass tone control or the fast-rewind knobs, record players whose pick-up, armrests and safety catches had gone and standing fans with broken revolving boxes and speed switches. All these the hawkers now invited Labake's attention to, as she sought her way out of the jumble of the motor park.","Wọ́n kó àwọn ọjà náà pọ̀, ẹ̀rọ amómitutù tí ìfà lọ́wọ́ wọn ti bàjẹ́, ẹ̀rọ amóhùn-máwòrán tí ara rẹ̀ kò pé; ẹ̀rọ ìgbohùn sí lẹ̀tí àwọn nǹkankan ti yọ nínú rẹ̀; ẹ̀rọ akọrin tí àwọn ẹ̀yà ara rẹ̀ kò pé mọ́; àti àwọn fáànù adá dúró tí àwọn nǹkankan ti kúrò lára rẹ̀. Gbogbo àwọn èyí ni àwọn ọlọ́jà náà wá ń pe àkíyèsí Làbákẹ́ sí, bí óṣé ń wá ọ̀nà àti jáde nínú rúkèrúdò ibùdókọ̀ náà."
1770,"Madam, have a look here.","Màdáámú, ẹ wo bí."
1771,"Madam, how are you?","Màdáámú, báwo ni."
1772,Thank you for the other day madam,Ẹ ṣéun ọjọ́ màdáámú.
1773,How pikin? Hope oga is doing fine?,Ọmọ ńkọ́? Ṣé àlàáfíà ni ọ̀gá wà?
1774,"Madam, na me o... Na me de greet you so, madam.","Màdáámú, èmi ni o...èmi ni mò ń kíi yín, màdáámú."
1775,Labake cast one hateful look after another at the owners of the voice.,Làbákẹ́ fi ojú ìrira wo àwọn tó ni ohùn  náà.
1776,"She saw two men close on her heels, flashing their teeth at her - still greeting her, still coming after her, still wanting her to stop and talk.","Ó rí ọkùnrin méjì tí wọ́n ń tẹ̀lé e, tí wọ́n ń bóyín sí i – wọ́n sì ń kíi, wọ́n ń tẹ̀lé e, wọ́n fẹ́ kí ó dúró bá wọn sọ̀rọ̀."
1777,"She ignored them and walked faster... there was no length hawkers would not go to attract your attention - petting you, smiling at you, joking with you, calling you sister, auntie', madam all to cajole you into purchasing one item or another...","Ó pa wọ́n tì, ó sì rìn kíá... kò sí nǹkan tí ọlọ́jà ò lèṣe láti fi pe àkíyèsí rẹ – wọn á fọwọ́ tọ́ ọ, wọn á rẹ́rìn-ín músẹ́ sí ọ, wọn á bá ọ dápàárá, wọn á pè ọ́ ní ""sìstá"", àǹtí, màdáámú – gbogbo rẹ̀ láti rí ipé o ra nǹkankan tàbí òmíràn..."
