English	Yoruba
The WGAD concluded that Brother Mikhaylov “did nothing more than exercise his right to freedom of religion” and “should not have been arrested and held in pretrial detention.”	Ìgbìmọ̀ WGAD wá pinnu pé ńṣe ni Arákùnrin Mikhaylov “kàn lo ẹ̀tọ́ tó ní láti ṣe ìsìn tó wù ú” kò sì “yẹ kí wọ́n fàṣẹ ọba mú un débi tí wọ́n á fi jù ú sí àhámọ́ láìgbọ́ ẹjọ́ ẹ̀.”
Therefore, he is entitled to compensation for his lost wages as well as for his personal loss of freedom while he was unlawfully detained.	Nítorí náà, ó yẹ kí ìjọba san owó ìtanràn fún un torí pé kò ráyè ṣiṣẹ́ ní gbogbo àkókò tó fi wà lẹ́wọ̀n, àti pé wọ́n jù ú sẹ́wọ̀n láì jẹ̀bi ẹ̀sùn tí wọ́n fi kàn án.
The WGAD also recognized that Brother Mikhaylov is not alone in suffering injustice for his faith.	Ìgbìmọ̀ WGAD tún kíyè sí i pé kì í ṣe Arákùnrin Mikhaylov nìkan ni wọ́n ń fìyà jẹ nítorí ohun tó gbà gbọ́.
He is “only one of the now ever-growing number of Jehovah’s Witnesses in the Russian Federation who have been arrested, detained, and charged with criminal activity on the basis of mere exercise of freedom of religion”—a right protected by international law.	Òun náà jẹ́ “ọ̀kan lára àwọn Ẹlẹ́rìí Jèhófà lórílẹ̀-èdè Rọ́ṣíà tí wọ́n fàṣẹ ọba mú, tí wọ́n fi sẹ́wọ̀n, tí wọ́n sì ti fẹ̀sùn ìwà ọ̀daràn kàn nítorí pé wọ́n ń lo ẹ̀tọ́ tí wọ́n ní láti ṣe ìsìn tó wù wọ́n,” ó sì jẹ́ ẹ̀tọ́ tí òfin àpapọ̀ àwọn ìjọba fọwọ́ sí.
Thus, in an effort to condemn the broader persecution of our fellow worshippers in Russia, the WGAD explicitly stated that their opinion applied not only to Brother Mikhaylov’s wrongful detention but to all Jehovah’s Witnesses who are “in situations similar to that of Mr. Mikhaylov.”	Torí náà, ìgbìmọ̀ WGAD jẹ́ kó ṣe kedere pé kì í ṣe Arákùnrin Mikhaylov nìkan lọ̀rọ̀ yìí kàn, ó tún kan bí wọ́n ṣe ń fi gbogbo àwọn Ẹlẹ́rìí Jèhófà sẹ́wọ̀n láìtọ́ “lọ́nà tó jọ ti Ọ̀gbẹ́ni Mikhaylov.”
Brother Mikhaylov began studying the Bible as a teenager and was baptized in 1993, when he was 16 years old.	Ọ̀dọ́ ni Arákùnrin Mikhaylov nígbà tó bẹ̀rẹ̀ sí kẹ́kọ̀ọ́ Bíbélì, ó sì ṣèrìbọmi nígbà tó pé ọmọ ọdún mẹ́rìndínlógún (16) lọ́dún 1993.
In 2003, he married Yelena, and they began serving Jehovah together.	Lọ́dún 2003, ó fẹ́ Yelena, àwọn méjèèjì sì jọ ń sin Jèhófà.
In 2018, Brother and Sister Mikhaylov discovered that the authorities had been tapping their phones and had them under video surveillance for several months.	Lọ́dún 2018, Arákùnrin àti Arábìnrin Mikhaylov kíyè sí i pé fún ọ̀pọ̀ oṣù làwọn aláṣẹ ti ń ṣọ́ wọn ni ti pé wọ́n ń tẹ́tí sí ọ̀rọ̀ wọn lórí fóònù, wọ́n sì tọ́jú kámẹ́rà sílé wọn.
On April 19, 2018, the Investigation Committee of the Russian Federation in the Ivanovo region opened a criminal case against Brother Mikhaylov and heavily armed officers came to search his home.	Ní April 19, 2018, Ìgbìmọ̀ Tó Ń Ṣèwádìí ní Àgbègbè Ivanovo Lórílẹ̀-èdè Rọ́ṣíà fẹ̀sùn ìwà ọ̀daràn kan Arákùnrin Mikhaylov, làwọn ọlọ́pàá tó dira ogun bá lọ tú ilé rẹ̀ yẹ́bẹ́yẹ́bẹ́.
A little over a month later, he was arrested and detained, under the claim of financing “extremist” activity.	Kò ju oṣù kan lẹ́yìn ìyẹn, wọ́n fàṣẹ ọba mú un wọ́n sì jù ú sẹ́wọ̀n, wọ́n fẹ̀sùn kàn án pé ó ń fi owó ṣètìlẹ́yìn fáwọn “agbawèrèmẹ́sìn.”
After spending nearly six months—171 days—in pretrial detention, he was released.	Wọ́n tú u sílẹ̀ lẹ́yìn tó ti fẹ́rẹ̀ẹ́ lo oṣù mẹ́fà lẹ́wọ̀n.
However, his travel and communication are restricted for as long as the authorities keep his criminal investigation open.	Torí pé ìwádìí ṣì ń lọ lọ́wọ́ lórí ẹjọ́ rẹ̀, àwọn aláṣẹ ò jẹ́ kó rìnrìn-àjò, wọ́n sì ń ṣọ́ ọ lọ́wọ́ lẹ́sẹ̀ bó ṣe ń bá àwọn èèyàn sọ̀rọ̀.
The Russian government has six months to respond to the WGAD’s opinion in which they must state whether the criminal case against Mikhaylov has been closed, whether compensation has been provided, and whether the violators of his rights have been investigated.	Oṣù mẹ́fà ni ìjọba ilẹ̀ Rọ́ṣíà ní láti fèsì lórí ìpinnu tí ìgbìmọ̀ WGAD ṣe, wọ́n gbọ́dọ̀ jẹ́ kí ìgbìmọ̀ náà mọ̀ bóyá ẹ̀sùn ìwà ọ̀daràn tí wọ́n fi kan Mikhaylov ti parí, bóyá wọ́n ti san owó ìtanràn fún un, bóyá wọ́n sì ti ṣèwádìí nípa àwọn tó fìyà jẹ ẹ́ láìṣẹ̀.
A similar WGAD opinion likely effected change in the case of Brother Teymur Akhmedov from Kazakhstan.	Ó ṣeé ṣe kó jẹ́ pé ìpinnu tí ìgbìmọ̀ WGAD ṣe yìí ló mú kí ìjọba orílẹ̀-èdè Kazakhstan dá Arákùnrin Teymur Akhmedov sílẹ̀ lẹ́wọ̀n.
In 2017, he was arrested and subsequently sentenced to a five-year term for peacefully sharing his faith with others.	Lọ́dún 2017, wọ́n fàṣẹ ọba mú un, wọ́n sì rán an lọ sí ẹ̀wọ̀n ọdún márùn-ún torí pé ó ń sọ ohun tó gbà gbọ́ fáwọn ẹlòmíì láìfi dí àlàáfíà ìlú lọ́wọ́.
Having exhausted all domestic remedies, lawyers for Brother Akhmedov filed a complaint with the WGAD.	Gbogbo ilé ẹjọ́ tó wà ní Kazakhstan ni wọ́n gbé ẹjọ́ náà lọ, àmọ́ kò lójú, ni agbẹjọ́rò Arákùnrin Akhmedov bá gbé ẹjọ́ náà lọ sọ́dọ̀ ìgbìmọ̀ WGAD.
In their opinion dated October 2, 2017, the WGAD condemned the actions of the Kazakh authorities and called for Brother Akhmedov’s release.	Nínú ìpinnu tí ìgbìmọ̀ WGAD ṣe ní October 2, 2017, wọ́n ní ìwà tí àwọn aláṣẹ orílẹ̀-èdè Kazakhstan hù kò dáa, wọ́n sì ní kí wọ́n tú Arákùnrin Akhmedov sílẹ̀.
Six months later, the president of Kazakhstan pardoned Brother Akhmedov.	Lẹ́yìn oṣù mẹ́fà, ààrẹ orílẹ̀-èdè Kazakhstan wá sọ ọ́ ní gbangba pé Arákùnrin Akhmedov kì í ṣe ọ̀daràn.
He was released from custody on April 4, 2018.	Ní April 4, 2018, wọ́n dá a sílẹ̀ lẹ́wọ̀n.
Regardless of how Russia responds to the decision of the WGAD in Brother Mikhaylov’s case, our full trust is in the promise: “Happy is the man who takes refuge in [Jehovah].”	Yálà orílẹ̀-èdè Rọ́ṣíà máa ṣe ohun tí ìgbìmọ̀ WGAD ní kí wọ́n ṣe fún Arákùnrin Mikhaylov tàbí wọn ò ní ṣe bẹ́ẹ̀, ọkàn wa balẹ̀ torí Bíbélì sọ pé: “Aláyọ̀ ni ọkùnrin tí ó fi [Jèhófà] ṣe ibi ààbò.”
We pray that Jehovah continues to care for our brothers and sisters in Russia who face criminal action, so they will further experience how all who courageously trust in Him “will lack nothing good.”—Psalm 34:8, 10.	Àdúrà wa ni pé kí Jèhófà máa bójú tó àwọn arákùnrin àtàwọn arábìnrin wa tí wọ́n ń fi ẹ̀sùn ìwà ọ̀daràn kàn ní Rọ́ṣíà, kí wọ́n lè rí i pé gbogbo ẹni tó bá nígboyà tó sì gbẹ́kẹ̀ lé Jèhófà kò ní “ṣaláìní ohun rere.”​—⁠Sáàmù 34:​8, 10.
A UN panel of five international experts mandated to investigate cases of detention that are inconsistent with international standards set forth in the Universal Declaration of Human Rights and other international documents.	Ó jẹ́ ìgbìmọ̀ àwọn ọ̀jọ̀gbọ́n ẹlẹ́ni márùn-ún tí àjọ Ìṣọ̀kan Àgbáyé dá sílẹ̀, kí wọ́n lè máa ṣèwádìí àwọn tí ìjọba rán lọ sẹ́wọ̀n lọ́nà àìtọ́.
In order to establish the facts, the Working Group on Arbitrary Detention (WGAD) has the right to receive information from the authorities and nongovernmental organizations.	Ìgbìmọ̀ náà máa pinnu bóyá ìjọba ti tàpá sí òfin tí àpapọ̀ àwọn ìjọba là kalẹ̀ bó ṣe wà nínú Ìwé Ìpolongo Ẹ̀tọ́ Ọmọnìyàn Lágbàáyé àtàwọn ìwé míì.
It also may meet with detainees and members of their families.	Kí wọ́n ba à lè fìdí òtítọ́ múlẹ̀, ìgbìmọ̀ Working Group on Arbitrary Detention (WGAD) lẹ́tọ̀ọ́ láti wádìí ọ̀rọ̀ lọ́dọ̀ àwọn aláṣẹ àtàwọn iléeṣẹ́ tí kì í ṣe ti ìjọba kí wọ́n lè gba ìsọfúnni tí wọ́n nílò.
The WGAD presents its conclusions and recommendations to governments, as well as to the UN Human Rights Council.	Ó tiẹ̀ lè gba pé kí wọ́n rí ẹni tí wọ́n fi sẹ́wọ̀n náà àti ìdílé rẹ̀. Lẹ́yìn náà, ìgbìmọ̀ WGAD á wá sọ ìpinnu àti àbá wọn fún ìjọba títí kan Àjọ Ẹ̀tọ́ Ọmọnìyàn ti Àjọ Ìṣọ̀kan Àgbáyé.
"Although the opinions of the WGAD are not enforceable, they are often publicized and can generate international attention, which may influence world leaders to adhere to international law."""	"Bó tilẹ̀ jẹ́ pé ìgbìmọ̀ WGAD ò lè fi dandan lé e pé kí ìjọba tẹ̀ lé ìpinnu wọn, wọ́n máa ń jẹ́ kí gbogbo èèyàn lágbàáyé mọ ìpinnu tí wọ́n bá ṣe. Ìyẹn sì lè mú káwọn aláṣẹ tẹ̀ lé ìpinnu wọn."""
	
"""Andrzej Oniszczuk, a Polish citizen and one of our dear brothers, has been in pretrial detention in Russia since security forces arrested him on October 9, 2018."	"""Láti October 9, 2018 táwọn agbófinró ti mú Anrzej Oniszczuk, tó jẹ́ ọmọ orílẹ̀-èdè Poland àti arákùnrin kan, wọn ò tíì gbọ́ ẹjọ́ wọn títí di báyìí."
His detention was recently extended for the fifth time.	Ẹ̀karùn-ún rèé tí wọ́n máa sún àkókò tó fi wà látìmọ́lé síwájú.
His new term is scheduled to end on October 2, just days short of a year incarcerated.	October 2 ni wọ́n ṣètò pé kó parí àtìmọ́lé rẹ̀, ìyẹn ọjọ́ díẹ̀ kó pé ọdún kan tó ti wà ní àhámọ́.
Andrzej, prior to being arrested, with his wife, Anna.	Arákùnrin Andrzej àti ìyàwó rẹ̀ Anna, ṣáájú kí wọ́n tó mú un lọ sí àtìmọ́lé.
She has not been allowed to visit him since his arrest ten months ago	Wọn ò gba Anna láyè láti rí ọkọ rẹ̀ láti oṣù mẹ́wàá sẹ́yìn
Since being detained, Andrzej has been held in solitary confinement.	Àtìmọ́lé ni Andrzej wà látìgbà tí wọ́n ti mú un.
From 6:00 a.m. to 9:00 p.m., he is not permitted to lie down.	Orí ìdúró ló máa ń wà láti aago mẹ́fà àárọ̀ títí di aago mẹ́sàn-án alẹ́.
He is only allowed to take a shower with hot water once a week for 15 minutes.	Ẹ̀ẹ̀kan lọ́sẹ̀ ni wọ́n fàyè gbà á láti fi omi tó ń lọ́ wọ́ọ́rọ́ wẹ̀ fún ìṣẹ́jú mẹ́ẹ̀ẹ́dógún.
Andrzej’s wife, Anna, has not been allowed to visit Andrzej for the ten months he has been in detention.	Fún oṣù mẹ́wàá tó fi wà láhàámọ́, wọn ò jẹ́ kí Anna ìyàwó rẹ̀ rí i.
They can only communicate by mail.	Lẹ́tà ni wọ́n fi ń bára wọn sọ̀rọ̀.
She has submitted numerous requests to visit Andrzej, but each time she has been denied.	Ọ̀pọ̀ ìgbà ni Anna ti kọ̀wé sí àwọn aláṣẹ pé kí wọ́n gbà á láyè láti rí ọkọ rẹ̀, ṣùgbọ́n wọn ò dá a lóhùn.
As previously reported, Andrzej was arrested after local police and masked special forces raided his home and 18 others in Kirov.	Bá a ṣe sọ ṣáájú, ìgbà tí àwọn ọlọ́pàá àtàwọn ológun tó fi nǹkan bojú fipá ya wọ ilé Andrzej àtàwọn méjìdínlógún (18) míì nílùú Kirov ni wọ́n mú un.
A criminal case was opened against Andrzej for singing Kingdom songs and studying religious literature.	Wọ́n fẹ̀sùn ọ̀daràn kàn àn torí ó ń kọrin ìjọba Ọlọ́run, ó sì tún ń ka ìtẹ̀jáde wa.
Along with Andrzej, four other brothers from Kirov (44-year-old Maksim Khalturin, 66-year-old Vladimir Korobeynikov, 26-year-old Andrey Suvorkov, and 41-year-old Evgeniy Suvorkov) were arrested last year and placed in pretrial detention.	Lọ́dún tó kọjá, wọ́n mú Andrzej àtàwọn arákùnrin mẹ́rin míì nílùú Kirov (ìyẹn, Maksim Khalturin, ẹni ọdún mẹ́rìnlélógójì (44), Vladimir Korobeynikov, ẹni ọdún mẹ́rìndínláàádọ́rin (66), Andrey Suvorkov, ẹni ọdún mẹ́rìndínlọ́gbọ̀n (26) àti Evgeniy Suvorkov, ẹni ọdún mọ́kànlélógójì (41) sátìmọ́lé láì tíì gbọ́ ẹjọ́ wọn.
They have since been placed under house arrest.	Àtìgbà yẹn ni wọ́n ti ní wọn ò gbọdọ̀ jáde nílé.
Andrzej’s case, together with these four, is pending with the European Court of Human Rights.	Ní báyìí, ẹjọ́ Andrzej àti tàwọn arákùnrin mẹ́rin yẹn ti wà ní Ilé Ẹjọ́ Ẹ̀tọ́ Ọmọnìyàn ti Ilẹ̀ Yúróòpù.
This year, Russian authorities have opened criminal cases against seven more brothers from Kirov—the oldest is 70-year-old Yevgeniy Udintsev.	Lọ́dún yìí, ìjọba orílẹ̀-èdè Rọ́ṣíà tún ti fẹ̀sùn ọ̀daràn kan àwọn arákùnrin méje míì ní Kirov, Yevgeniy Udintsev tó jẹ́ ẹni àádọ́rin ọdún (70) ló dàgbà jù.
A total of 12 Jehovah’s Witnesses in Kirov are now facing criminal charges for practicing their faith.	Ní báyìí, àwọn Ẹlẹ́rìí Jèhófà tí wọ́n ń kojú ẹ̀sùn ìwà ọ̀daràn ní Kirov nítorí ìgbàgbọ́ wọn ti di méjìlá (12).
"Regarding Andrzej, Anna, and the rest of our dear Russian brothers and sisters, may we never forget the inspired reminder: “Keep in mind those in prison, as though you were imprisoned with them, and those being mistreated, since you yourselves also are in the body.”—Hebrews 13:3."""	"Ohun tó ń ṣẹlẹ̀ sí Andrzej, Anna àtàwọn ará wa ọwọ̀n tó wà lórílẹ̀-èdè Rọ́ṣíà, ń rán wa létí ọ̀rọ̀ tí Ọlọ́run mí sí, tó sọ pé: “Ẹ máa rántí àwọn tó wà nínú ẹ̀wọ̀n, bí ẹni pé ẹ jọ wà lẹ́wọ̀n àti àwọn tí wọ́n ń fìyà jẹ, torí pé ẹ̀yin fúnra yín náà wà nínú ara.”​—⁠Hébérù 13:3."""
	
On the morning of June 7, 2018, 10 of the wives of the 17 imprisoned Witnesses in Russia sent an open letter to Mikhail Fedotov, adviser to President Putin and chairman of the Presidential Council for Civil Society and Human Rights.	Láàárọ̀ June 7, 2018, mẹ́wàá nínú ìyàwó àwọn Ẹlẹ́rìí Jèhófà mẹ́tàdínlógún (17) tó wà lẹ́wọ̀n lórílẹ̀-èdè Rọ́ṣíà fi lẹ́tà ránṣẹ́ sí Mikhail Fedotov, tó jẹ́ agbani-nímọ̀ràn Ààrẹ Putin àti alága Ìgbìmọ̀ Ààrẹ Lórí Ọ̀rọ̀ Aráàlú àti Ẹ̀tọ́ Ọmọnìyàn.
	
"""On February 25, 2019, an application for urgent measures was filed with the European Court of Human Rights (ECHR) on behalf of Brother Sergey Loginov, one of the seven brothers who was tortured by officials in the western Siberian city of Surgut."	"""Ní February 25, 2019 a kọ̀wé ránṣẹ́ sí Ilé Ẹjọ́ Ẹ̀tọ́ Ọmọnìyàn ti Ilẹ̀ Yúróòpù (ECHR), pé kí wọ́n tètè wá nǹkan ṣe sọ́rọ̀ Arákùnrin Sergey Loginov, ọ̀kan lára àwọn arákùnrin méje táwọn aláṣẹ fìyà jẹ ní ìlú Surgurt tó wà ní ìwọ̀ oòrùn ilẹ̀ Sàìbéríà."
The other six brothers who were tortured have been released, but Brother Loginov has been in pretrial detention since his arrest and does not have access to adequate medical care for his injuries.	Wọ́n ti tú àwọn arákùnrin mẹ́fà tó kù sílẹ̀, àmọ́ Arákùnrin Loginov ṣì wà látìmọ́lé látìgbà tí wọ́n ti mú un, bẹ́ẹ̀, wọn ò tíì gbọ́ ẹjọ́ rẹ̀, wọn ò sì jẹ́ kó lọ tọ́jú àwọn ọgbẹ́ tó wà lára rẹ̀.
On February 26, just a day after the application was filed, the ECHR responded with a favorable ruling.	Ní February 26, ìyẹn ọjọ́ kan lẹ́yìn tá a kọ̀wé sí Ilé Ẹjọ́ ECHR, wọ́n fèsì, èsì náà sì dáa gan-an.
The Court granted the request, ordering Russia to “immediately” have Brother Loginov examined by a team of independent doctors to determine the extent of the “physical and psychological” harm he suffered and whether his health allows for continued detention.	Ilé Ẹjọ́ fọwọ́ sí ohun tá a béèrè, wọ́n sì pàṣẹ pé “ní kíá” kí ìjọba Rọ́ṣíà jẹ́ kí àwùjọ àwọn dókítà tó ń dá ṣiṣẹ́ ṣàyẹ̀wò Arákùnrin Loginov kí wọ́n lè mọ bí àkóbá tí ìyà tí wọ́n fi jẹ ẹ́ ṣe pọ̀ tó “nínú àgọ́ ara rẹ̀ àti nínú ọpọlọ rẹ̀” àti bóyá ara rẹ̀ ṣì le tó láti wà látìmọ́lé.
The Russian government has until March 11, 2019, to respond.	Títí di March 11, 2019, ìjọba Rọ́ṣíà ò ṣe nǹkan kan.
The ECHR grants such requests only in exceptional circumstances, when an individual is at risk of imminent and irreparable harm.	Ẹ̀ẹ̀kan lọ́gbọ̀n ni Ilé Ẹjọ́ ECHR máa ń ṣe irú ìdájọ́ kíákíá yìí, ó sì máa ń jẹ́ tí ẹ̀mí ẹni tọ́rọ̀ kàn bá wà nínú ewu, tí nǹkan sì lè bà jẹ́ kọjá àtúnṣe.
It is therefore encouraging to note that the ECHR took this step and so quickly—just a day after the application was filed.	Ó dùn mọ́ni nínú pé Ilé Ẹjọ́ ECHR tètè wá nǹkan ṣe sọ́rọ̀ yìí láàárín ọjọ́ kan péré tá a kọ̀wé sí wọn.
The ECHR has indicated that it will closely monitor the abuse suffered by our brothers.	Ilé Ẹjọ́ ECHR sì sọ pé wọ́n máa rí i dájú pé àwọn fojú sí bí wọ́n ṣe ń fìyà jẹ àwọn ará wa.
Currently, 19 Witnesses are facing criminal charges in Surgut, 3 of whom are being held in pretrial detention.	Lọ́wọ́lọ́wọ́ báyìí, Ẹlẹ́rìí mọ́kàndínlógún (19) ló ń jẹ́jọ́ ẹ̀sùn ìwà ọ̀daràn tí wọ́n fi kàn wọ́n ní ìlú Surgut, mẹ́ta lára wọn sì ti wà látìmọ́lé láì tíì gbọ́ ẹjọ́ wọn.
"As we continue to supplicate Jehovah in behalf of our brothers, may we keep firmly in mind the reassuring words of Jeremiah: “Blessed is the man who puts his trust in Jehovah, whose confidence is in Jehovah.”—Jeremiah 17:7."""	"Bá a ṣe ń bá àwọn ará wa bẹ Jèhófà, ẹ jẹ́ ká máa fi ọ̀rọ̀ tó ń tuni nínú tí Jeremáyà sọ sọ́kàn pé: “Ìbùkún ni fún ọkùnrin tó gbẹ́kẹ̀ lé Jèhófà.”​—Jeremáyà 17:7."""
