English,Yoruba
"The problem with this narrative is that it also seems to cast a shadow on those that don't succeed or that don't make it in that way, as less than.",Ìṣòro tó wà pẹ̀lú ìtàn yìí ni wí pé ó tún dàbi ẹni pé wọ́n ń ṣọ́ àwọn tí wọn ò láṣeyọrí tàbí tí wọn ò rí ṣe lọ́nà yẹn.
"And for years, I got caught up in the ways in which it seemed to celebrate one type of immigrant while villainizing the other.","Fún àìmọye ọdún, mo bára mi ní àwọn ọ̀nà tó dàbi ẹni pé wọ́n ń gbóríyìn fún aṣíkiri kan nígbà tí wọ́n sọ ìkejì dí aṣebi."
"I mean, were my parents' sacrifices not enough?","Mò ń sọ nípa pé, ṣé ìfarajìn àwọn òbí mi ò tó ni?"
"Was the fact that my dad came home from the metal factory covered in corrosive dust, was that not super?","Ṣé ọ̀títọ́ pé bàbá mi wálé láti ilé-iṣọ̀pọ̀ àlùrọ tí eruku àlùrọ bòó, ṣé ìyẹn ò lágbára tó?"
"Don't get me wrong, I've internalized both of these narratives to some degree, and in many ways, seeing my heroes succeed, it has pushed me to do the same.","Ẹ má ṣìmí gbọ́, mo ti ro ìtàn méjééjì dé ìpele kan, ní ọ̀nà tó pọ̀, rírí àṣeyọrí àwọn akọni mi, ó ti tìmí láti ṣe bẹ́ẹ̀."
But both of these narratives are flawed in the ways in which they dehumanize people if they don't fit within a certain mold or succeed in a certain way.,Ṣùgbọ́n àwọn ìtàn méjéjì yìí ní akùdé ní àwọn ọ̀nà tí wọ́n fi ń ba ìjẹ́ ọmọ ènìyàn àwọn èyàn jẹ́ tí wọn ò bá yẹ ní ìmọ kan tàbí ní àwọn ọ̀nà kan
"And this really affected my self-image, because I started to question these ideas for who my parents were and who I was, and I started to wonder, ""Am I doing enough to protect my family and my community from the injustices that we felt every day?","Èyí sì ti ṣàkóbá fún àwòran ara mi, nítorí mo bẹrẹ̀ síní tako àwọn èrò wọ̀nyí nítorí irú ẹnìyàn tí àwọn òbí mi jẹ́ àti ẹni tí mo jẹ́, mo bẹ̀rẹ̀ síní rò ó, “Ṣé mò ń ṣe tó láti dáààbòbo ẹbí mi àti àwùjọ mi lọ́wọ́ àìṣedédé tí à ń ní lójoojúmọ́?"
""" So why did I choose to ""sell out"" while watching tragedies unfold right in front of me?",“ Kí ló dé tí mo yàn láti “tà” nígbà tí mò ń wo wàhálà bó ṣe ń ṣẹlẹ̀ níwájú mi?
"Now, it took me a long time to come to terms with my decisions.","Ní báyìí, ó gbàmí lásíkò púpọ̀ láti ṣe àdéhùn pẹ̀lú ìpinnu mi."
"And I really have to thank the people running the Hispanic Scholarship Fund, or HSF, for validating this process early on.","Mo ní láti dúpẹ́ lọ́wọ́ àwọn ènìyàn tí wọ́n ń ṣe agbátẹrù Etò Ẹ̀kọ́ Òfẹ́ Hispanic, tàbí HSF, fún ìfọwọ́sí ìgbésẹ̀ yìí láti ìbẹ̀rẹ̀."
"And the way that HSF -- an organization that strives to help students achieve higher education through mentorship and scholarships -- the way that they helped calm my anxiety, it was by telling me something super familiar.","Àti ọ̀nà tí HSF -- àjọ kan tó ń tiraka láti ran àwọn akẹ́kọ̀ọ́ lọ́wọ́ láti ṣe àṣeyọrí ilé-ẹ̀kọ́ gíga nípasẹ̀ ìgbani nímọ́ràn àti ètò ẹ̀kọ́ ọ̀fẹ́ -- ọ̀nà tí wọ́n ti gbà láti ṣe ìsilẹ̀ ààbalẹ̀-ọkàn, pẹ̀lú sísọ nǹkan tó tó jọ ọ́ gidi gan-gan."
Something that you all probably have heard before in the first few minutes after boarding a flight.,Nǹkan tí ẹ lérò pé ẹ ti gbọ́ tẹ́lẹ̀ ní ìṣẹ̀jú díẹ̀ àkọ́kọ́ lẹ́yìn tí ẹ ti wọ ọkọ̀ òfuurufú.
"In case of an emergency, put your oxygen mask on first before helping those around you.","Fún ìṣẹ̀lẹ pàjáwírì, ẹ kọ́kọ́ wọ ìbòjú èémí-àmísínú yin ná kí ẹ tó máa ran àwọn tí wọ́n rọkiriká yín lọ́wọ́."
Now I understand that this means different things to different people.,Báyìí ó yémi pé èyí túmọ̀ sí oríṣiríṣi nǹkan sí oríṣiríṣi ènìyàn.
"But for me, it meant that immigrants couldn't and would never be able to fit into any one narrative, because most of us are actually just traveling along a spectrum, trying to survive.","Ṣùgbọ́n fún èmi, ó túmọ̀ sí wí pé àwọn aṣíkiri ò lè wọn ò sì ní yẹ nínú ìtàn Kankan láyéláye, nítorí ọ̀pọ̀lọpọ̀ wa kọ̀ ń bá afẹ́fẹ́ rìn ni, à sì ń gbìyànjú láti yè."
"And although there may be people that are further along in life with their oxygen mask on and secured in place, there are undoubtedly going to be others that are still struggling to put theirs on before they can even think about helping those around them.","Bó tilẹ̀ jẹ́ wí pé àwọn ènìyàn lè wà tí wọ́n ti lọ síwájú láyé pẹ̀lú ìbòjú èémí-àmísínú wọn tí wọ́n sì farapamọ́ sáyè kan, ó dájú wí pé àwọn mìíràn yóò wà tí wọ́n ṣì ń tiraka láti wọ tiwọn kí wọ́n tiẹ̀ tó ronú nípa ríran àwọn tí wọ́n rọkiriká wọn lọ́wọ́."
"Now, this lesson really hit home for me, because my parents, while they wanted us to be able to take advantage of opportunities in a way that we wouldn't have been able to do so anywhere else -- I mean, we were in America, and so as a child, this made me have these crazy, ambitious and elaborate dreams for what my future could look like.","Báyìí, ẹ̀kọ́ yìí ṣiṣẹ́ fún mi, nítorí awọn òbí mi, nígbà tí àwọ́n ń fẹ́ kí a lè ṣàmúlò àwọn àǹfààní ní ọ̀nà tí a ò ní àǹfààní láti ṣe irú rẹ̀ rí nibò mìíràn -- mò ń sọ nípa pé, a wà ní ilẹ̀ America, gẹ́gẹ́ bí ọmọdé, èyí ń jẹ́ kí n ní àwọn àlá asíni níwín, onípinnu tó tóbi fún bí ọ̀jọ́ iwájú mi yóò ṣe rí."
"But the ways in which the world sees immigrants, it affects more than just the narratives in which they live.","Ṣùgbọ́n ọ̀nà tí gbogbo àgbáyé ń gbàá rí àwọn aṣíkiri, ó ń ṣàkóbá púpọ̀ ju àwọn ìtàn tí wọ́n ń gbé nínú rẹ̀ lọ."
"It also impacts the ways laws and systems can affect communities, families and individuals.","Ó tún nípa lára ọ̀nà tí òfin àti àwọn ètò lè sàkóbá fún àwọn àwùjọ, àwọn ẹbí àti àwọn ènìyàn."
"I know this firsthand, because these laws and systems, well, they broke up my family, and they led my parents to return to Mexico.","Mo mọ eléyìí tààrà, nítorí àwọn òfin àti ètò wọ̀nyí, ó dáa, wọ́n máa ń tú ẹbí ká, wọ́n sì mú kí àwọn òbí mi padà sí orílẹ̀-ède Mexico."
"And at 15, my eight-year-old brother and I, we found ourselves alone and without the guidance that our parents had always provided us with.","Ní ọmọ odún mẹ́ẹ̀dógún, èmi àti àbúrò mi ọkùnrin ọmọ ọdún mẹ́jọ, a bárawa ní  àwa nìkan láaìsí ìtọ́sọ́nà tí àwọn òbi wa máa ń fún wa ní gbogbo ìgbà."
"Despite being American citizens, we both felt defeated by what we had always known to be the land of opportunity.","Pẹ̀lú pé a jẹ́ ọmọ ilẹ̀ America, àwa méjééjì dàbi ẹni tó rí ìjákulẹ̀ pẹ̀lú nǹkan ti a ti mọ̀ tẹ́lẹ̀ pé ilẹ̀ àǹfààní ni."
"Now, in the weeks that followed my parents' return to Mexico, when it became clear that they wouldn't be able to come back, I had to watch as my eight-year-old brother was pulled out of school to be with his family.","Ní báyìí, ní ọ̀sẹ̀ tó tẹ̀lé èyí tí àwọn òbí mi padà sí orílẹ̀-ède Mexico, nígbà tí ó hàn kedere pé wọn ò nílè padà wá, mo ní láti máa wo bí àbúrò mi ọmọ ọdún mẹ́jọ ṣe kúrò nílé-ẹ̀kọ́ kó lè wà pẹ̀lú ẹbí rẹ̀."
"And during this same time, I wondered if going back would be validating my parents' sacrifices.","Ní àsìkò yìí kan náà, mò ń rò ó bóyá pípadà yóò ṣe àtìlẹyìn fún ìfarajìn àwọn òbí mi."
"And so I somehow convinced my parents to let me stay, without being able to guarantee them that I'd find somewhere to live or that I'd be OK.","Mo ṣáà yí àwọn òbí mi lọ́kàn padà pé kí wọ́n jẹ́ kí n dúró, láìlè fún wọn ní ìdánilójú pé màá rí ibìkan láti gbé tàbí pé màá wà lálàáfíà."
"But to this day, I will never forget how hard it was having to say goodbye.","Ṣùgbọ́n di òní, mi ò ní gbàgbe bó ṣe le tó láti sọ pé ó dábọ̀ láyéláyé."
And I will never forget how hard it was watching my little brother crumble in their arms as I waved goodbye from the other side of steel grates.,Mi ò sì ní gbàgbe bó ṣe le tó láti máa wo àbúrò mi bó ṣe ń yọ́bọ́rọ́ lọ́wọ́ wọn bí mo ṣe ń juwọ́ síwọn láti ẹ̀gbé kejì ilẹ̀kùn onírin.
"Now, it would be naive to credit grit as the sole reason for why I've been able to take advantage of so many opportunities since that day.","Ní báyìí, kò ní mópọlọ dání láti gbóríyìn fún àfojúsùn gẹ́gẹ́ bi èrèdí kan ṣoṣo tí mo fi ṣàmúlò ọ̀pọ̀lọpọ̀ àǹfààní láti ọjọ́ náà."
"I mean, I was really lucky, and I want you to know that.","Mò ń sọ nípa pé, mo lórí lọ́wọ́ ni, mo sì fẹ́ kí ẹ mọ̀ bẹ́ẹ̀."
"Because statistically speaking, students that are homeless or that have unstable living conditions, well, they rarely complete high school.","Nítorí ká sọ̀rọ̀ pẹ̀lú ìṣirò, àwọn akẹ́kọ̀ọ́ tí ò nílé tàbí tí wọ́n gbé ìgbeayé tí ò ṣe déédéé, ó dáa, wọn kìí fi bẹ́ẹ̀ figa-gbága ní ilé-ẹ̀kọ́ gíga."
But I do think that it was because my parents had the trust in letting me go that I somehow found the courage and strength to take on opportunities even when I felt unsure or unqualified.,Ṣùgbọ́n mo máa ń rò ó wí pé nítorí àwọn òbí mi nígbàgbọ́ láti fimí sílẹ̀ ló jẹ́ kín nígboyà àti agbára láti ṣàmúlò àǹfààní kódà nígbà tí kò dámilójú tàbi pé mi ò peregedé.
"Now, there's no denying that there is a cost to living the American dream.","Ní báyìí, a ò lè parọ́ pé kò sí ẹ̀jẹ́ fún gbígbé ìgbeayé àla ilẹ̀ America."
You do not have to be an immigrant or the child of immigrants to know that.,Ẹ ò nílò láti jẹ́ aṣíkiri tàbí ọmọ aṣíkiri láti mọ ìyẹn.
"But I do know that now, today, I am living something close to what my parents saw as their American dream.","Ṣùgbọ́n mo mọ ìyẹn báyìí, mò ń gbé nǹkan tó súnmọ́ nǹkan tí àwọn òbí mi rí gẹ́gẹ́ bi àla America wọn."
"Because as soon as I graduated from college, I flew my younger brother to the United States to live with me, so that he, too, could pursue his education.","Nítorí bí mo ṣe ń kẹ́kọ̀ọ́ jáde ní ilé-ẹ̀kọ́, mo gbé àbúrò mi wá sí orílẹ̀-ède United States láti gbé pẹ̀lú mi, kí ohun náà, bákan náà, lè ṣiṣẹ́ tọ ẹ̀kọ rẹ̀."
"Still, I knew that it would be hard flying my little brother back.","Síbẹ̀, mo mọ̀ wí pé gbígbé àbúrò mi padà wá máa le."
I knew that it would be hard having to balance the demands and professionalism required of an entry-level job while being responsible for a child with dreams and ambitions of his own.,Mo mọ̀ wí pé yóò le láti ṣe ìdọ́gba àwọn ìbéèrè àti ìwa-akọ́ṣẹ́mọṣẹ́ tí wọ́n ń retí  látọ̀dọ onísẹ́ ipele-ìwọlé àti ṣíṣẹ̀tọ́ fún ọmọ kan tó ní àlá àti ìpinnu tirẹ̀.
"But you can imagine how fun it is to be 24 years old, at the peak of my youth, living in New York, with an angsty teenage roommate who hates doing the dishes.","Ṣùgbọ́n tí ẹ bá lè ronú bóṣe dùn tó láti jẹ́ ọmọ ọdún mẹ́rìn-lé-lógún, tí mo wa ní òpin ìjẹ́ ọ̀dọ́ mi, tí mò ń gbé ní New York, pẹ̀lú alájọgbé tó ń bẹ lábẹ́ ogún ọdún oníbẹ́rù tó kórìra abọ́ fífọ̀."
The worst.,Èyí tó burú jù.
"But when I see my brother learning how to advocate for himself, and when I see him get excited about his classes and school, I do not doubt anything.","Ṣùgbọ́n nígbà tí mo rí àbúrò mi tó ń kẹ́kọ̀ọ́ láti jẹ́ agbenusọ fún ara rẹ̀, nígbà ti mo ri pé inú rẹ̀ ń dùn nípa kílásì rẹ̀ àti ilé-ẹ̀kọ́ rẹ̀, mi ò ṣeyèméjì kankan."
"Because I know that this bizarre, beautiful and privileged life that I now live is the true reason for why I decided to pursue a career that would help me and my family find financial stability.","Torí mo mọ̀ pé ìgbeayé tó yátọ̀, tó rewà tó sì jẹ́ àǹfààní tí mò ń gbé lọ́wọ́ yìí ni ìdí tóòtọ́ tí mo fi pinnu láti ṣiṣẹ́ tọ iṣẹ́ kan tí yóò bá èmi àti ẹbí mi wá owó geere."
"I did not know it back then, but during those eight years that I lived without my family, I had my oxygen mask on and I focused on survival.","Mi ò mọ̀ nígbà náà, ṣùgbọ́n láàárín odún mẹ́jọ tí mo fi gbé láìsí ẹbi mi yẹn, mo wọ ìbòjú èémí-amísínú mi mo sì gbájúmọ́ ìmóríbọ́."
"And during those same eight years, I had to watch helplessly the pain and hurt that it caused my family to be apart.","Láàárín ọdún mẹ́jọ yẹn, mo ní láti máa wo ìnira àti ọgbé tó fà fún ẹbí mi láti pínyà láìlè ṣe nǹkankan."
What airlines don't tell you is that putting your oxygen mask on first while seeing those around you struggle -- it takes a lot of courage.,Nǹkan tí àwọn ọkọ̀-òfuurufú ò ní sọ fún yín ni wí pé wíwọ ìbòjú èémí-amísínú yín lákọ̀kọ́ nígbà tí ẹ bá ń wo àwọn tí wọ́n rọkiriká yín tí wọ́n ń tiraka -- ó gba ìgboyà.
But being able to have that self-control is sometimes the only way that we are able to help those around us.,Ṣùgbọ́n kí ènìyán lè ní ìmáradúró nígbà mìíràn ni ọ̀nà kan ṣoṣo tí a lè fi ran àwọn tí wọ́n rọkiriká wa lọ́wọ́.
Now I'm super lucky to be in a place where I can be there for my little brother so that he feels confident and prepared to take on whatever he chooses to do next.,Ní báyìí orí mi sọre pé mo wà ní àyè kan ti mo lè ṣe ìrànlọ́wọ́ fún àbúrò mi kó lè ní ìgboyà kó si gbaradì láti kojú ohun-kóhun tó bá yàn láti ṣe léyìn ẹ̀.
"But I also know that because I am in this position of privilege, I also have the responsibility to make sure that my community finds spaces where they can find guidance, access and support.","Ṣùgbọ́n mo tún mọ̀ wí pé mo wà nípò àǹfààní yìí, mo sì tún ní ojúṣe láti ríi dájú pé àwùjọ mi rí àyè níbi ti wọ́n ti lè rí ìtọ́sọ́nà, àǹfààní àti ìrànlọ́wọ́."
"I can't claim to know where each and every one of you are on your journey through life, but I do know that our world is one that flourishes when different voices come together.","Mi ò lè sọ wí pé mo mọ ibi tí ìkọ̀ọ̀kan nínú yín wà nínú ìrìnàjo yín nínú ayé, ṣùgbọ́n mo mọ̀ wí pé àgbáyé wa jẹ́ èyí tí yóò dàgbàsókè nigbà tí oríṣiríṣi ohùn bá parapọ̀."
"My hope is that you will find the courage to put your oxygen mask on when you need to, and that you will find the strength to help those around you when you can.","Ìrètí mi ni wí pé ẹ máa rí ìgboyà láti wọ ìbòjú èémí-amísínú yín nígbà tí ẹ bá nílò rẹ̀, pé ẹ ó sì rí agbára láti ran àwọn tó wà láyìká yín lọ́wọ́ tí ẹ bá lè ṣe bẹ́ẹ̀."
Thank you.,Ẹ ṣeun.
A hospital tour in Nigeria,Irìnàjo afẹ́ sí ilé-ìwòsàn ní orílẹ̀-ède Nigeria.
"Just to put everything in context, and to kind of give you a background to where I'm coming from, so that a lot of the things I'm going to say, and the things I'm going to do -- or things I'm going to tell you I've done -- you will understand exactly why and how I got motivated to be where I am.","Láti fi gbogbo rẹ̀ sí ọ̀gangan ipò, àti láti fún yín ní ìpìlẹ ibi tí a ti ń bọ̀, kí ọ̀pọ̀lọpọ̀ nkan tí mo máa sọ, àti àwọn nǹkan tí mo máa ṣe -- tàbí àwọn nǹkan tí mo máa sọ fún yín pé mo ti ṣe -- ẹ ó mọ ìdí àti bí mo ṣe rí ìwúrí láti dé ibi tí mo wà."
"I graduated high school in Cleveland, Ohio, 1975.","Mo kẹ́kọ̀ọ́ jáde ní ilé-ẹ̀kọ́ mẹ́wàá Cleveland, Ohio, ọdún 1975"
"And just like my parents did when they finished studying abroad, we went back home.","Gẹ́gẹ́ bí àwọn òbí mi ṣe ṣe nígbà tí wọ́n parí ẹ̀kọ́ nílẹ̀-òkèèrè, a padà sílé."
"Finished university education, got a medical degree, 1986.","Mo parí ẹ̀kọ fásitì, mo gba oyè àkọ̀kọ́ nínú ìmọ̀-ìṣègùn, ọdún 1986."
